orf,gene.x,Anno1,Growth1,gene.y,Anno2,Growth2,name.check,essenflag
YMR146C,TIF34,verified1,growth1,TIF34,verified2,growth2,TRUE,nonessential
YMR147W,YMR147W,verified1,growth1,YMR147W,verified2,growth2,TRUE,nonessential
YMR148W,YMR148W,verified1,growth1,YMR148W,verified2,growth2,TRUE,nonessential
YMR149W,SWP1,verified1,nogrowth1,SWP1,verified2,nogrowth2,TRUE,essential
YMR150C,IMP1,verified1,growth1,IMP1,verified2,growth2,TRUE,nonessential
YMR151W,YIM2,verified1,growth1,YIM2,verified2,growth2,TRUE,nonessential
YMR152W,YIM1,verified1,growth1,YIM1,verified2,growth2,TRUE,nonessential
YMR153C-A,YMR153C-A,verified1,growth1,YMR153C-A,verified2,growth2,TRUE,nonessential
YMR153W,NUP53,verified1,growth1,NUP53,verified2,growth2,TRUE,nonessential
YMR154C,RIM13,verified1,growth1,RIM13,verified2,growth2,TRUE,nonessential
YMR155W,YMR155W,verified1,growth1,YMR155W,verified2,growth2,TRUE,nonessential
YMR156C,TPP1,verified1,growth1,TPP1,verified2,growth2,TRUE,nonessential
YMR157C,YMR157C,verified1,growth1,YMR157C,verified2,growth2,TRUE,nonessential
YMR158C-B,YMR158C-B,verified1,growth1,YMR158C-B,verified2,growth2,TRUE,nonessential
YMR158W,YMR158W,verified1,growth1,YMR158W,verified2,growth2,TRUE,nonessential
YMR158W-A,YMR158W-A,verified1,growth1,YMR158W-A,verified2,growth2,TRUE,nonessential
YMR159C,APG16,verified1,growth1,APG16,verified2,growth2,TRUE,nonessential
YMR160W,YMR160W,verified1,growth1,YMR160W,verified2,growth2,TRUE,nonessential
YMR161W,HLJ1,verified1,growth1,HLJ1,verified2,growth2,TRUE,nonessential
YMR162C,YMR162C,verified1,growth1,YMR162C,verified2,growth2,TRUE,nonessential
YMR163C,YMR163C,verified1,growth1,YMR163C,verified2,growth2,TRUE,nonessential
YMR164C,MSS11,verified1,growth1,MSS11,verified2,growth2,TRUE,nonessential
YMR165C,SMP2,verified1,nogrowth1,SMP2,verified2,nogrowth2,TRUE,essential
YMR166C,YMR166C,verified1,growth1,YMR166C,verified2,growth2,TRUE,nonessential
YMR167W,MLH1,verified1,growth1,MLH1,verified2,growth2,TRUE,nonessential
YMR169c,ALD3,verified1,growth1,ALD3,verified2,growth2,TRUE,nonessential
YMR170C,ALD2,verified1,growth1,ALD2,verified2,growth2,TRUE,nonessential
YMR171C,YMR171C,verified1,growth1,YMR171C,verified2,growth2,TRUE,nonessential
YMR172C-A,YMR172C-A,verified1,growth1,YMR172C-A,verified2,growth2,TRUE,nonessential
YMR172W,HOT1,verified1,growth1,HOT1,verified2,growth2,TRUE,nonessential
YMR173W,DDR48,verified1,growth1,DDR48,verified2,growth2,TRUE,nonessential
YMR173W-A,YMR173W-A,verified1,growth1,YMR173W-A,verified2,growth2,TRUE,nonessential
YMR174c,PAI3,verified1,growth1,PAI3,verified2,growth2,TRUE,nonessential
YMR175w,SIP18,verified1,growth1,SIP18,verified2,growth2,TRUE,nonessential
YMR176W,ECM5,verified1,growth1,ECM5,verified2,growth2,TRUE,nonessential
YMR177W,MMT1,verified1,growth1,MMT1,verified2,growth2,TRUE,nonessential
YMR178W,YMR178W,verified1,growth1,YMR178W,verified2,growth2,TRUE,nonessential
YMR179W,spt21,verified1,growth1,spt21,verified2,growth2,TRUE,nonessential
YMR180C,CTL1,verified1,growth1,CTL1,verified2,growth2,TRUE,nonessential
YMR181C,YMR181C,verified1,growth1,YMR181C,verified2,growth2,TRUE,nonessential
YMR182C,RGM1,verified1,growth1,RGM1,verified2,growth2,TRUE,nonessential
YMR183C,SSO2,verified1,growth1,SSO2,verified2,growth2,TRUE,nonessential
YMR184W,YMR184W,verified1,growth1,YMR184W,verified2,growth2,TRUE,nonessential
YMR185W,YMR185W,verified1,nogrowth1,YMR185W,verified2,nogrowth2,TRUE,essential
YMR186W,HSC82,verified1,growth1,HSC82,verified2,growth2,TRUE,nonessential
YMR187C,YMR187C,verified1,growth1,YMR187C,verified2,growth2,TRUE,nonessential
YMR188C,YMR188C,verified1,growth1,YMR188C,verified2,growth2,TRUE,nonessential
YMR189W,GCV2,verified1,growth1,GCV2,verified2,growth2,TRUE,nonessential
YMR190C,SGS1,verified1,growth1,SGS1,verified2,growth2,TRUE,nonessential
YMR191W,YMR191W,verified1,growth1,YMR191W,verified2,growth2,TRUE,nonessential
YMR192W,YMR192W,verified1,growth1,YMR192W,verified2,growth2,TRUE,nonessential
YMR193C-A,YMR193C-A,verified1,growth1,YMR193C-A,verified2,growth2,TRUE,nonessential
YMR193W,MRPL24,verified1,growth1,MRPL24,verified2,growth2,TRUE,nonessential
YMR194C-A,YMR194C-A,verified1,growth1,YMR194C-A,verified2,growth2,TRUE,nonessential
YMR194W,RPL36A,verified1,growth1,RPL36A,verified2,growth2,TRUE,nonessential
YMR195W,ICY1,verified1,growth1,ICY1,verified2,growth2,TRUE,nonessential
YMR196W,YMR196W,verified1,growth1,YMR196W,verified2,growth2,TRUE,nonessential
YMR197C,VTI1,verified1,nogrowth1,VTI1,verified2,nogrowth2,TRUE,essential
YMR198W,CIK1,verified1,nogrowth1,CIK1,verified2,nogrowth2,TRUE,essential
YMR199W,CLN1,verified1,growth1,CLN1,verified2,growth2,TRUE,nonessential
YMR200W,ROT1,verified1,nogrowth1,ROT1,verified2,nogrowth2,TRUE,essential
YMR201C,RAD14,verified1,growth1,RAD14,verified2,growth2,TRUE,nonessential
YMR202W,ERG2,verified1,growth1,ERG2,verified2,growth2,TRUE,nonessential
YMR203W,TOM40,verified1,nogrowth1,TOM40,verified2,nogrowth2,TRUE,essential
YMR204C,YMR204C,verified1,growth1,YMR204C,verified2,growth2,TRUE,nonessential
YMR205C,pfk2,verified1,growth1,pfk2,verified2,growth2,TRUE,nonessential
YMR206W,YMR206W,verified1,growth1,YMR206W,verified2,growth2,TRUE,nonessential
YMR207C,HFA1,questionable1,growth1,HFA1,verified2,growth2,TRUE,nonessential
YMR208W,erg12,verified1,nogrowth1,erg12,verified2,nogrowth2,TRUE,essential
YMR209C,YMR209C,verified1,growth1,YMR209C,verified2,growth2,TRUE,nonessential
YMR210W,YMR210W,verified1,growth1,YMR210W,verified2,growth2,TRUE,nonessential
YMR211W,YMR211W,verified1,nogrowth1,YMR211W,verified2,nogrowth2,TRUE,essential
YMR213W,CEF1,verified1,nogrowth1,CEF1,verified2,nogrowth2,TRUE,essential
YMR214W,SCJ1,verified1,growth1,SCJ1,verified2,growth2,TRUE,nonessential
YMR215W,YMR215W,verified1,growth1,YMR215W,verified2,growth2,TRUE,nonessential
YMR216C,SKY1,verified1,growth1,SKY1,verified2,growth2,TRUE,nonessential
YMR217W,GUA1,verified1,nogrowth1,GUA1,verified2,nogrowth2,TRUE,essential
YMR218C,TRS130,verified1,growth1,TRS130,verified2,nogrowth2,TRUE,abnormal
YMR219W,ESC1,verified1,growth1,ESC1,verified2,growth2,TRUE,nonessential
YMR220W,ERG8,verified1,nogrowth1,ERG8,verified2,nogrowth2,TRUE,essential
YMR221C,YMR221C,verified1,growth1,YMR221C,verified2,growth2,TRUE,nonessential
YMR222C,YMR222C,verified1,growth1,YMR222C,verified2,growth2,TRUE,nonessential
YMR223W,UBP8,verified1,growth1,UBP8,verified2,growth2,TRUE,nonessential
YMR224C,MRE11,verified1,growth1,MRE11,verified2,growth2,TRUE,nonessential
YMR225C,MRPL44,verified1,growth1,MRPL44,verified2,growth2,TRUE,nonessential
YMR226C,YMR226C,verified1,growth1,YMR226C,verified2,growth2,TRUE,nonessential
YMR227C,TAF67,verified1,nogrowth1,TAF67,verified2,nogrowth2,TRUE,essential
YMR228W,mtf1,verified1,growth1,mtf1,verified2,growth2,TRUE,nonessential
YMR229C,RRP5,verified1,nogrowth1,RRP5,verified2,nogrowth2,TRUE,essential
YMR230W,RPS10B,verified1,growth1,RPS10B,verified2,growth2,TRUE,nonessential
YMR231W,pep5,verified1,nogrowth1,pep5,verified2,nogrowth2,TRUE,essential
YMR232W,fus2,verified1,growth1,fus2,verified2,growth2,TRUE,nonessential
YMR233W,YMR233W,verified1,growth1,YMR233W,verified2,growth2,TRUE,nonessential
YMR234W,rnh1,verified1,growth1,rnh1,verified2,growth2,TRUE,nonessential
YMR235C,rna1,verified1,nogrowth1,rna1,verified2,nogrowth2,TRUE,essential
YMR236W,TAF17,verified1,nogrowth1,TAF17,verified2,nogrowth2,TRUE,essential
YMR237W,YMR237W,verified1,growth1,YMR237W,verified2,growth2,TRUE,nonessential
YMR238W,DFG5,verified1,growth1,DFG5,verified2,growth2,TRUE,nonessential
YMR239C,RNT1,verified1,nogrowth1,RNT1,verified2,nogrowth2,TRUE,essential
YMR240C,CUS1,verified1,nogrowth1,CUS1,verified2,nogrowth2,TRUE,essential
YMR241W,YHM2,verified1,growth1,YHM2,verified2,growth2,TRUE,nonessential
YMR242C,RPL20A,verified1,growth1,RPL20A,verified2,growth2,TRUE,nonessential
YMR243C,ZRC1,verified1,growth1,ZRC1,verified2,growth2,TRUE,nonessential
YMR244C-A,YMR244C-A,verified1,growth1,YMR244C-A,verified2,growth2,TRUE,nonessential
YMR244W,YMR244W,verified1,growth1,YMR244W,verified2,growth2,TRUE,nonessential
YMR245W,YMR245W,verified1,growth1,YMR245W,verified2,growth2,TRUE,nonessential
YMR246W,FAA4,verified1,growth1,FAA4,verified2,growth2,TRUE,nonessential
YMR247C,YMR247C,verified1,growth1,YMR247C,verified2,growth2,TRUE,nonessential
YMR250W,GAD1,verified1,growth1,GAD1,verified2,growth2,TRUE,nonessential
YMR251W,YMR251W,verified1,growth1,YMR251W,verified2,growth2,TRUE,nonessential
YMR251W-A,HOR7,verified1,growth1,HOR7,verified2,growth2,TRUE,nonessential
YMR252C,YMR252C,verified1,growth1,YMR252C,verified2,growth2,TRUE,nonessential
YMR253C,YMR253C,verified1,growth1,YMR253C,verified2,growth2,TRUE,nonessential
YMR254C,YMR254C,verified1,growth1,YMR254C,verified2,growth2,TRUE,nonessential
YMR255W,GFD1,verified1,growth1,GFD1,verified2,growth2,TRUE,nonessential
YMR256C,COX7,verified1,growth1,COX7,verified2,growth2,TRUE,nonessential
YMR257C,pet111,verified1,growth1,pet111,verified2,growth2,TRUE,nonessential
YMR258C,YMR258C,verified1,growth1,YMR258C,verified2,growth2,TRUE,nonessential
YMR259C,YMR259C,verified1,growth1,YMR259C,verified2,growth2,TRUE,nonessential
YMR260C,TIF11,verified1,nogrowth1,TIF11,verified2,nogrowth2,TRUE,essential
YMR261C,TPS3,verified1,growth1,TPS3,verified2,growth2,TRUE,nonessential
YMR262W,YMR262W,verified1,growth1,YMR262W,verified2,growth2,TRUE,nonessential
YMR263W,YMR263W,verified1,growth1,YMR263W,verified2,growth2,TRUE,nonessential
YMR264W,CUE1,verified1,growth1,CUE1,verified2,growth2,TRUE,nonessential
YMR265C,YMR265C,verified1,growth1,YMR265C,verified2,growth2,TRUE,nonessential
YMR266W,YMR266W,verified1,nogrowth1,YMR266W,verified2,nogrowth2,TRUE,essential
YMR267W,ppa2,verified1,growth1,ppa2,verified2,growth2,TRUE,nonessential
YMR268C,PRP24,verified1,nogrowth1,PRP24,verified2,nogrowth2,TRUE,essential
YMR269W,YMR269W,verified1,growth1,YMR269W,verified2,growth2,TRUE,nonessential
YMR270C,RRN9,verified1,nogrowth1,RRN9,verified2,nogrowth2,TRUE,essential
YMR271C,URA10,verified1,growth1,URA10,verified2,growth2,TRUE,nonessential
YMR272C,SCS7,verified1,growth1,SCS7,verified2,growth2,TRUE,nonessential
YMR273C,ZDS1,verified1,growth1,ZDS1,verified2,growth2,TRUE,nonessential
YMR274C,RCE1,verified1,growth1,RCE1,verified2,growth2,TRUE,nonessential
YMR275C,BUL1,verified1,growth1,BUL1,verified2,growth2,TRUE,nonessential
YMR276W,DSK2,verified1,growth1,DSK2,verified2,growth2,TRUE,nonessential
YMR277W,FCP1,verified1,nogrowth1,FCP1,verified2,nogrowth2,TRUE,essential
YMR278W,YMR278W,verified1,growth1,YMR278W,verified2,growth2,TRUE,nonessential
YMR279C,YMR279C,verified1,growth1,YMR279C,verified2,growth2,TRUE,nonessential
YMR280C,CAT8,verified1,growth1,CAT8,verified2,growth2,TRUE,nonessential
YMR281W,GPI12,verified1,nogrowth1,GPI12,verified2,nogrowth2,TRUE,essential
YMR282C,AEP2,verified1,growth1,AEP2,verified2,growth2,TRUE,nonessential
YMR283C,rit1,verified1,growth1,rit1,verified2,growth2,TRUE,nonessential
YMR284W,YKU70,verified1,growth1,YKU70,verified2,growth2,TRUE,nonessential
YMR285C,NGL2,verified1,growth1,NGL2,verified2,growth2,TRUE,nonessential
YMR286W,MRPL33,verified1,growth1,MRPL33,verified2,growth2,TRUE,nonessential
YMR287C,MSU1,verified1,growth1,MSU1,verified2,growth2,TRUE,nonessential
YMR288W,YMR288W,verified1,nogrowth1,YMR288W,verified2,nogrowth2,TRUE,essential
YMR289W,YMR289W,verified1,growth1,YMR289W,verified2,growth2,TRUE,nonessential
YMR290C,HAS1,verified1,nogrowth1,HAS1,verified2,nogrowth2,TRUE,essential
YMR290W-A,YMR290W-A,verified1,nogrowth1,YMR290W-A,verified2,nogrowth2,TRUE,essential
YMR291W,YMR291W,verified1,growth1,YMR291W,verified2,growth2,TRUE,nonessential
YMR292W,GOT1,verified1,growth1,GOT1,verified2,growth2,TRUE,nonessential
YMR293C,YMR293C,verified1,growth1,YMR293C,verified2,growth2,TRUE,nonessential
YMR294W,JNM1,verified1,growth1,JNM1,verified2,growth2,TRUE,nonessential
YMR294W-A,YMR294W-A,verified1,growth1,YMR294W-A,verified2,growth2,TRUE,nonessential
YMR295C,YMR295C,verified1,growth1,YMR295C,verified2,growth2,TRUE,nonessential
YMR296C,LCB1,verified1,nogrowth1,LCB1,verified2,nogrowth2,TRUE,essential
YMR297W,prc1,verified1,growth1,prc1,verified2,growth2,TRUE,nonessential
YMR298W,YMR298W,verified1,nogrowth1,YMR298W,verified2,nogrowth2,TRUE,essential
YMR299C,YMR299C,verified1,growth1,YMR299C,verified2,growth2,TRUE,nonessential
YMR300C,ade4,verified1,growth1,ade4,verified2,growth2,TRUE,nonessential
YMR301C,ATM1,verified1,nogrowth1,ATM1,verified2,nogrowth2,TRUE,essential
YMR302C,prp12,verified1,growth1,prp12,verified2,growth2,TRUE,nonessential
YMR303C,adh2,verified1,growth1,adh2,verified2,growth2,TRUE,nonessential
YMR304C-A,YMR304C-A,verified1,growth1,YMR304C-A,verified2,growth2,TRUE,nonessential
YMR304W,UBP15,verified1,growth1,UBP15,verified2,growth2,TRUE,nonessential
YMR305C,SCW10,verified1,growth1,SCW10,verified2,growth2,TRUE,nonessential
YMR306C-A,YMR306C-A,verified1,growth1,YMR306C-A,verified2,growth2,TRUE,nonessential
YMR306W,FKS3,verified1,growth1,FKS3,verified2,growth2,TRUE,nonessential
YMR307W,GAS1,verified1,growth1,GAS1,verified2,growth2,TRUE,nonessential
YMR308C,PSE1,verified1,nogrowth1,PSE1,verified2,nogrowth2,TRUE,essential
YMR309C,nip1,verified1,nogrowth1,nip1,verified2,nogrowth2,TRUE,essential
YMR310C,YMR310C,verified1,growth1,YMR310C,verified2,growth2,TRUE,nonessential
YMR311C,GLC8,verified1,growth1,GLC8,verified2,growth2,TRUE,nonessential
YMR312W,YMR312W,verified1,growth1,YMR312W,verified2,growth2,TRUE,nonessential
YMR313C,YMR313C,verified1,growth1,YMR313C,verified2,growth2,TRUE,nonessential
YMR314W,PRE5,verified1,nogrowth1,PRE5,verified2,nogrowth2,TRUE,essential
YMR315W,YMR315W,verified1,growth1,YMR315W,verified2,growth2,TRUE,nonessential
YMR316C-A,YMR316C-A,verified1,growth1,YMR316C-A,verified2,growth2,TRUE,nonessential
YMR316C-B,YMR316C-B,verified1,growth1,YMR316C-B,verified2,growth2,TRUE,nonessential
YMR316W,DIA1,verified1,growth1,DIA1,verified2,growth2,TRUE,nonessential
YMR317W,YMR317W,verified1,growth1,YMR317W,verified2,growth2,TRUE,nonessential
YMR318C,YMR318C,verified1,growth1,YMR318C,verified2,growth2,TRUE,nonessential
YMR319C,FET4,verified1,growth1,FET4,verified2,growth2,TRUE,nonessential
YMR320W,YMR320W,verified1,growth1,YMR320W,verified2,growth2,TRUE,nonessential
YMR322C,YMR322C,verified1,growth1,YMR322C,verified2,growth2,TRUE,nonessential
YMR326C,YMR326C,verified1,growth1,YMR326C,verified2,growth2,TRUE,nonessential
YNL001W,DOM34,verified1,growth1,DOM34,verified2,growth2,TRUE,nonessential
YNL002C,RLP7,verified1,nogrowth1,RLP7,verified2,nogrowth2,TRUE,essential
YNL003C,pet8,verified1,growth1,pet8,verified2,growth2,TRUE,nonessential
YNL004W,HRB1,verified1,growth1,HRB1,verified2,growth2,TRUE,nonessential
YNL005C,MRP7,verified1,growth1,MRP7,verified2,growth2,TRUE,nonessential
YNL006W,LST8,verified1,nogrowth1,LST8,verified2,nogrowth2,TRUE,essential
YNL007C,sis1,verified1,nogrowth1,sis1,verified2,nogrowth2,TRUE,essential
YNL008C,YNL008C,verified1,nogrowth1,YNL008C,verified2,nogrowth2,TRUE,essential
YNL009W,IDP3,verified1,growth1,IDP3,verified2,growth2,TRUE,nonessential
YNL010W,YNL010W,verified1,growth1,YNL010W,verified2,growth2,TRUE,nonessential
YNL011C,YNL011C,verified1,growth1,YNL011C,verified2,growth2,TRUE,nonessential
YNL012W,spo1,verified1,growth1,spo1,verified2,growth2,TRUE,nonessential
YNL013C,YNL013C,verified1,growth1,YNL013C,verified2,growth2,TRUE,nonessential
YNL015W,PBI2,verified1,nogrowth1,PBI2,verified2,nogrowth2,TRUE,essential
YNL016W,PUB1,verified1,growth1,PUB1,verified2,growth2,TRUE,nonessential
YNL018C,YNL018C,verified1,nogrowth1,YNL018C,verified2,nogrowth2,TRUE,essential
YNL020C,ARK1,verified1,growth1,ARK1,verified2,growth2,TRUE,nonessential
YNL021W,HDA1,verified1,nogrowth1,HDA1,verified2,nogrowth2,TRUE,essential
YNL022C,YNL022C,verified1,growth1,YNL022C,verified2,growth2,TRUE,nonessential
YNL023C,FAP1,verified1,growth1,FAP1,verified2,growth2,TRUE,nonessential
YNL024C,YNL024C,verified1,growth1,YNL024C,verified2,growth2,TRUE,nonessential
YNL025C,ssn8,verified1,growth1,ssn8,verified2,growth2,TRUE,nonessential
YNL026W,YNL026W,verified1,nogrowth1,YNL026W,verified2,nogrowth2,TRUE,essential
YNL027W,CRZ1,verified1,growth1,CRZ1,verified2,growth2,TRUE,nonessential
YNL028W,YNL028W,verified1,nogrowth1,YNL028W,verified2,nogrowth2,TRUE,essential
YNL029C,KTR5,verified1,nogrowth1,KTR5,verified2,nogrowth2,TRUE,essential
YNL030W,HHF2,verified1,nogrowth1,HHF2,verified2,nogrowth2,TRUE,essential
YNL031C,HHT2,verified1,growth1,HHT2,verified2,growth2,TRUE,nonessential
YNL032W,SIW14,verified1,growth1,SIW14,verified2,growth2,TRUE,nonessential
YNL034W,YNL034W,verified1,growth1,YNL034W,verified2,growth2,TRUE,nonessential
YNL035C,YNL035C,verified1,growth1,YNL035C,verified2,growth2,TRUE,nonessential
YNL037C,IDH1,verified1,nogrowth1,IDH1,verified2,nogrowth2,TRUE,essential
YNL038W,YNL038W,verified1,nogrowth1,YNL038W,verified2,nogrowth2,TRUE,essential
YNL039W,TFC5,verified1,nogrowth1,TFC5,verified2,nogrowth2,TRUE,essential
YNL040W,YNL040W,verified1,nogrowth1,YNL040W,verified2,nogrowth2,TRUE,essential
YNL041C,YNL041C,verified1,growth1,YNL041C,verified2,growth2,TRUE,nonessential
YNL043C,YNL043C,verified1,growth1,YNL043C,verified2,growth2,TRUE,nonessential
YNL044W,YIP3,verified1,growth1,YIP3,verified2,growth2,TRUE,nonessential
YNL045W,YNL045W,verified1,growth1,YNL045W,verified2,growth2,TRUE,nonessential
YNL046W,YNL046W,verified1,growth1,YNL046W,verified2,growth2,TRUE,nonessential
YNL047C,YNL047C,verified1,growth1,YNL047C,verified2,growth2,TRUE,nonessential
YNL049C,SFB2,verified1,growth1,SFB2,verified2,growth2,TRUE,nonessential
YNL050C,YNL050C,verified1,nogrowth1,YNL050C,verified2,nogrowth2,TRUE,essential
YNL051W,YNL051W,verified1,growth1,YNL051W,verified2,growth2,TRUE,nonessential
YNL052W,COX5A,verified1,growth1,COX5A,verified2,growth2,TRUE,nonessential
YNL053W,MSG5,verified1,growth1,MSG5,verified2,growth2,TRUE,nonessential
YNL054W,VAC7,verified1,growth1,VAC7,verified2,growth2,TRUE,nonessential
YNL055C,POR1,verified1,growth1,POR1,verified2,growth2,TRUE,nonessential
YNL056W,YNL056W,verified1,growth1,YNL056W,verified2,growth2,TRUE,nonessential
YNL057W,YNL057W,verified1,growth1,YNL057W,verified2,growth2,TRUE,nonessential
YNL058C,YNL058C,verified1,growth1,YNL058C,verified2,growth2,TRUE,nonessential
YNL059C,ARP5,verified1,growth1,ARP5,verified2,growth2,TRUE,nonessential
YNL061W,NOP2,verified1,nogrowth1,NOP2,verified2,nogrowth2,TRUE,essential
YNL062C,GCD10,verified1,nogrowth1,GCD10,verified2,nogrowth2,TRUE,essential
YNL063W,YNL063W,verified1,growth1,YNL063W,verified2,growth2,TRUE,nonessential
YNL064C,ydj1,verified1,growth1,ydj1,verified2,growth2,TRUE,nonessential
YNL065W,BZR1,verified1,growth1,BZR1,verified2,growth2,TRUE,nonessential
YNL066W,SUN4,verified1,growth1,SUN4,verified2,growth2,TRUE,nonessential
YNL068C,FKH2,verified1,growth1,FKH2,verified2,growth2,TRUE,nonessential
YNL069C,RPL16B,verified1,growth1,RPL16B,verified2,growth2,TRUE,nonessential
YNL070W,TOM7,verified1,growth1,TOM7,verified2,growth2,TRUE,nonessential
YNL071W,LAT1,verified1,growth1,LAT1,verified2,growth2,TRUE,nonessential
YNL072W,RNH35,verified1,growth1,RNH35,verified2,growth2,TRUE,nonessential
YNL073W,MSK1,verified1,growth1,MSK1,verified2,growth2,TRUE,nonessential
YNL074C,MLF3,verified1,growth1,MLF3,verified2,growth2,TRUE,nonessential
YNL075W,IMP4,verified1,nogrowth1,IMP4,verified2,nogrowth2,TRUE,essential
YNL076W,MKS1,verified1,growth1,MKS1,verified2,growth2,TRUE,nonessential
YNL077W,YNL077W,verified1,growth1,YNL077W,verified2,growth2,TRUE,nonessential
YNL078W,YNL078W,verified1,growth1,YNL078W,verified2,growth2,TRUE,nonessential
YNL079C,TPM1,verified1,growth1,TPM1,verified2,growth2,TRUE,nonessential
YNL080C,YNL080C,verified1,growth1,YNL080C,verified2,growth2,TRUE,nonessential
YNL081C,YNL081C,verified1,growth1,YNL081C,verified2,growth2,TRUE,nonessential
YNL082W,pms1,verified1,growth1,pms1,verified2,growth2,TRUE,nonessential
YNL084C,END3,verified1,growth1,END3,verified2,growth2,TRUE,nonessential
YNL085W,mkt1,verified1,growth1,mkt1,verified2,growth2,TRUE,nonessential
YNL086W,YNL086W,verified1,growth1,YNL086W,verified2,growth2,TRUE,nonessential
YNL087W,YNL087W,verified1,growth1,YNL087W,verified2,growth2,TRUE,nonessential
YNL088W,top2,verified1,nogrowth1,top2,verified2,nogrowth2,TRUE,essential
YNL089C,YNL089C,verified1,growth1,YNL089C,verified2,growth2,TRUE,nonessential
YNL090W,RHO2,verified1,growth1,RHO2,verified2,growth2,TRUE,nonessential
YNL091W,YNL091W,verified1,growth1,YNL091W,verified2,growth2,TRUE,nonessential
YNL092W,YNL092W,verified1,growth1,YNL092W,verified2,growth2,TRUE,nonessential
YNL093W,YPT53,verified1,growth1,YPT53,verified2,growth2,TRUE,nonessential
YNL094W,YNL094W,verified1,growth1,YNL094W,verified2,growth2,TRUE,nonessential
YNL095C,YNL095C,verified1,growth1,YNL095C,verified2,growth2,TRUE,nonessential
YNL096C,RPS7B,verified1,growth1,RPS7B,verified2,growth2,TRUE,nonessential
YNL097C,PHO23,verified1,growth1,PHO23,verified2,growth2,TRUE,nonessential
YNL098C,ras2,verified1,growth1,ras2,verified2,growth2,TRUE,nonessential
YNL099C,YNL099C,verified1,growth1,YNL099C,verified2,growth2,TRUE,nonessential
YNL100W,YNL100W,verified1,growth1,YNL100W,verified2,growth2,TRUE,nonessential
YNL101W,YNL101W,verified1,growth1,YNL101W,verified2,growth2,TRUE,nonessential
YNL102W,pol1,verified1,nogrowth1,pol1,verified2,nogrowth2,TRUE,essential
YNL103W,met4,verified1,nogrowth1,met4,verified2,nogrowth2,TRUE,essential
YNL104C,LEU4,verified1,growth1,LEU4,verified2,growth2,TRUE,nonessential
YNL105W,YNL105W,verified1,growth1,YNL105W,verified2,growth2,TRUE,nonessential
YNL106C,INP52,verified1,growth1,INP52,verified2,growth2,TRUE,nonessential
YNL107W,YAF9,verified1,growth1,YAF9,verified2,growth2,TRUE,nonessential
YNL108C,YNL108C,verified1,growth1,YNL108C,verified2,growth2,TRUE,nonessential
YNL109W,YNL109W,verified1,growth1,YNL109W,verified2,growth2,TRUE,nonessential
YNL110C,YNL110C,verified1,nogrowth1,YNL110C,verified2,nogrowth2,TRUE,essential
YNL111C,CYB5,verified1,growth1,CYB5,verified2,growth2,TRUE,nonessential
YNL113W,rpc19,verified1,nogrowth1,rpc19,verified2,nogrowth2,TRUE,essential
YNL114C,YNL114C,verified1,nogrowth1,YNL114C,verified2,nogrowth2,TRUE,essential
YNL115C,YNL115C,verified1,growth1,YNL115C,verified2,growth2,TRUE,nonessential
YNL116W,YNL116W,verified1,growth1,YNL116W,verified2,growth2,TRUE,nonessential
YNL117W,MLS1,verified1,growth1,MLS1,verified2,growth2,TRUE,nonessential
YNL118C,DCP2,verified1,nogrowth1,DCP2,verified2,nogrowth2,TRUE,essential
YNL119W,YNL119W,verified1,growth1,YNL119W,verified2,growth2,TRUE,nonessential
YNL120C,YNL120C,verified1,growth1,YNL120C,verified2,growth2,TRUE,nonessential
YNL121C,TOM70,verified1,growth1,TOM70,verified2,growth2,TRUE,nonessential
YNL122C,YNL122C,verified1,growth1,YNL122C,verified2,growth2,TRUE,nonessential
YNL123W,YNL123W,verified1,growth1,YNL123W,verified2,growth2,TRUE,nonessential
YNL124W,YNL124W,verified1,nogrowth1,YNL124W,verified2,nogrowth2,TRUE,essential
YNL125C,ESBP6,verified1,growth1,ESBP6,verified2,growth2,TRUE,nonessential
YNL126W,SPC98,verified1,nogrowth1,SPC98,verified2,nogrowth2,TRUE,essential
YNL127W,YNL127W,verified1,growth1,YNL127W,verified2,growth2,TRUE,nonessential
YNL128W,TEP1,verified1,growth1,TEP1,verified2,growth2,TRUE,nonessential
YNL129W,YNL129W,verified1,growth1,YNL129W,verified2,growth2,TRUE,nonessential
YNL130C,CPT1,verified1,growth1,CPT1,verified2,growth2,TRUE,nonessential
YNL131W,TOM22,verified1,nogrowth1,TOM22,verified2,nogrowth2,TRUE,essential
YNL132W,YNL132W,verified1,nogrowth1,YNL132W,verified2,nogrowth2,TRUE,essential
YNL133C,YNL133C,verified1,growth1,YNL133C,verified2,growth2,TRUE,nonessential
YNL134C,YNL134C,verified1,growth1,YNL134C,verified2,growth2,TRUE,nonessential
YNL135C,fpr1,verified1,growth1,fpr1,verified2,growth2,TRUE,nonessential
YNL136W,YNL136W,verified1,growth1,YNL136W,verified2,growth2,TRUE,nonessential
YNL137C,nam9,verified1,nogrowth1,nam9,verified2,nogrowth2,TRUE,essential
YNL138W,srv2,verified1,growth1,srv2,verified2,growth2,TRUE,nonessential
YNL139C,RLR1,verified1,growth1,RLR1,verified2,growth2,TRUE,nonessential
YNL140C,YNL140C,verified1,growth1,YNL140C,verified2,growth2,TRUE,nonessential
YNL141W,AAH1,verified1,growth1,AAH1,verified2,growth2,TRUE,nonessential
